right_track,economy_better,pres_approval,vote_intention,vote_2020,consider_trump,not_trump,cand_favorability_trump,cand_favorability_biden,trump_biden,employment,gender,census_region,race_ethnicity,household_income,education,age,state,vote_trump,vote_Biden,is_male
0,1,Somewhat disapprove,Not sure,Joe Biden,No,Not Asked,Very favorable,Somewhat favorable,Joe Biden,Retired,Female,Midwest,"Black, or African American","Less than $14,999","Completed some college, but no degree",20,IA,0,1,0
0,0,Strongly disapprove,"Yes, I will vote",Joe Biden,No,Not Asked,Very unfavorable,Somewhat favorable,Joe Biden,Full-time employed,Female,South,"Black, or African American","$55,000 to $59,999","College Degree (such as B.A., B.S.)",44,MD,0,1,0
0,0,Strongly disapprove,"Yes, I will vote",Joe Biden,No,Not Asked,Very unfavorable,Very favorable,Joe Biden,Retired,Female,Northeast,White,"$20,000 to $24,999",High school graduate,71,PA,0,1,0
0,0,Strongly disapprove,"Yes, I will vote",I am not sure/don't know,Don't know,Yes,Somewhat unfavorable,Somewhat favorable,Don't Know,Retired,Female,South,White,"Less than $14,999",High school graduate,65,NC,0,0,0
1,0,Strongly disapprove,Not sure,Someone else,No,Not Asked,Very unfavorable,Somewhat favorable,Don't Know,Self-employed,Female,South,"Black, or African American","Less than $14,999",High school graduate,30,MS,0,0,0
0,0,Strongly disapprove,"Yes, I will vote",Joe Biden,No,Not Asked,Very unfavorable,Very favorable,Joe Biden,Unemployed or temporarily on layoff,Female,South,White,"$65,000 to $69,999","Completed some college, but no degree",60,OK,0,1,0
0,0,Strongly approve,"Yes, I will vote",Donald Trump,Yes,No,Very favorable,Very unfavorable,Donald Trump,Full-time employed,Female,West,White,"$175,000 to $199,999","Completed some graduate, but no degree",68,CO,1,0,0
0,0,Somewhat disapprove,"Yes, I will vote",Joe Biden,No,Not Asked,Somewhat unfavorable,Very favorable,Joe Biden,Full-time employed,Female,Midwest,White,"$50,000 to $54,999",High school graduate,36,MO,0,1,0
0,0,Strongly approve,"Yes, I will vote",Donald Trump,Yes,No,Very favorable,Very unfavorable,Donald Trump,Permanently disabled,Female,Northeast,White,"$20,000 to $24,999","Completed some college, but no degree",27,ME,1,0,0
0,0,Somewhat disapprove,"Yes, I will vote",Donald Trump,Yes,Yes,Haven't heard enough,Haven't heard enough,Donald Trump,Full-time employed,Female,South,White,"$50,000 to $54,999",Associate Degree,33,WV,1,0,0
0,0,Somewhat disapprove,"No, I will not vote but I am eligible",Donald Trump,No,Not Asked,Somewhat unfavorable,Haven't heard enough,Joe Biden,Unemployed or temporarily on layoff,Female,Northeast,White,"Less than $14,999",Completed some high school,20,RI,0,0,0
0,0,Somewhat disapprove,"Yes, I will vote",I am not sure/don't know,Don't know,Don't know,Somewhat unfavorable,Somewhat favorable,Don't Know,Full-time employed,Female,Northeast,White,"$100,000 to $124,999",Masters degree,60,NY,0,0,0
0,0,Strongly disapprove,"Yes, I will vote",Joe Biden,No,Not Asked,Very unfavorable,Very favorable,Joe Biden,Student,Female,South,Asian (Chinese),"$95,000 to $99,999",Completed some high school,19,NC,0,1,0
0,0,Strongly approve,"Yes, I will vote",Joe Biden,NA,NA,Very favorable,Somewhat favorable,Donald Trump,Full-time employed,Female,South,"Black, or African American","$20,000 to $24,999",High school graduate,38,GA,1,1,0
0,0,Strongly disapprove,"Yes, I will vote",Joe Biden,No,Not Asked,Very unfavorable,Very favorable,Joe Biden,Retired,Male,Northeast,White,"$100,000 to $124,999","College Degree (such as B.A., B.S.)",66,NJ,0,1,1
0,0,Strongly disapprove,"Yes, I will vote",Joe Biden,No,NA,Very unfavorable,Somewhat favorable,Joe Biden,Unemployed or temporarily on layoff,Female,Northeast,White,"$80,000 to $84,999","College Degree (such as B.A., B.S.)",57,NJ,0,1,0
1,1,Strongly approve,"Yes, I will vote",Donald Trump,Yes,NA,Very favorable,Very favorable,Donald Trump,Full-time employed,Female,West,White,"$100,000 to $124,999","College Degree (such as B.A., B.S.)",31,CA,1,0,0
0,0,Strongly disapprove,"Yes, I will vote",Joe Biden,No,Not Asked,Very unfavorable,Somewhat favorable,Joe Biden,Unemployed or temporarily on layoff,Female,South,White,"$20,000 to $24,999","College Degree (such as B.A., B.S.)",61,FL,0,1,0
1,0,Strongly approve,"Yes, I will vote",Donald Trump,Yes,No,Very favorable,Very unfavorable,Donald Trump,Retired,Female,West,White,"$100,000 to $124,999",Masters degree,64,NV,1,0,0
0,1,Strongly disapprove,Not sure,Someone else,No,Not Asked,Very unfavorable,Somewhat favorable,Joe Biden,Part-time employed,Female,Northeast,"Black, or African American","Less than $14,999",High school graduate,20,NY,0,0,0
0,0,Somewhat disapprove,"Yes, I will vote",Joe Biden,No,Not Asked,Somewhat unfavorable,Somewhat favorable,Joe Biden,Part-time employed,Female,South,White,"Less than $14,999",High school graduate,20,TX,0,1,0
0,0,Strongly disapprove,"Yes, I will vote",Joe Biden,No,Not Asked,Very unfavorable,Somewhat unfavorable,Joe Biden,Student,Female,South,White,"Less than $14,999",Associate Degree,30,FL,0,1,0
1,0,Strongly approve,"Yes, I will vote",Donald Trump,Yes,No,Very favorable,Very unfavorable,Donald Trump,Part-time employed,Female,Midwest,White,"$60,000 to $64,999",Masters degree,55,WI,1,0,0
0,0,Strongly disapprove,"Yes, I will vote",Joe Biden,No,Not Asked,Very unfavorable,Somewhat favorable,Joe Biden,Homemaker,Female,South,White,"$45,000 to $49,999",Associate Degree,36,KY,0,1,0
0,0,Strongly disapprove,"Yes, I will vote",Joe Biden,No,Not Asked,Very unfavorable,Somewhat favorable,Joe Biden,Homemaker,Female,West,Some other race,"$70,000 to $74,999","College Degree (such as B.A., B.S.)",28,NV,0,1,0
0,0,Strongly disapprove,"Yes, I will vote",I am not sure/don't know,No,Not Asked,Very unfavorable,Somewhat favorable,Joe Biden,Unemployed or temporarily on layoff,Female,Midwest,White,NA,Completed some high school,19,NE,0,0,0
0,0,Strongly approve,"No, I will not vote but I am eligible",Donald Trump,Yes,No,Very favorable,Very unfavorable,Donald Trump,Full-time employed,Female,South,White,"$20,000 to $24,999","Completed some graduate, but no degree",53,FL,1,0,0
0,0,Strongly disapprove,"Yes, I will vote",Joe Biden,No,Not Asked,Very unfavorable,Very favorable,Joe Biden,Part-time employed,Female,South,White,"$50,000 to $54,999","College Degree (such as B.A., B.S.)",60,FL,0,1,0
0,0,Strongly disapprove,"Yes, I will vote",Joe Biden,No,Not Asked,Very unfavorable,Somewhat favorable,Joe Biden,Full-time employed,Male,Midwest,"Black, or African American","$150,000 to $174,999","Completed some college, but no degree",52,OH,0,1,1
0,0,Strongly disapprove,"Yes, I will vote",Joe Biden,No,Not Asked,Very unfavorable,Haven't heard enough,Joe Biden,Unemployed or temporarily on layoff,Female,Northeast,"Black, or African American","Less than $14,999",High school graduate,19,NY,0,1,0
0,0,Strongly disapprove,"Yes, I will vote",Joe Biden,No,Not Asked,Very unfavorable,Very favorable,Joe Biden,Retired,Female,South,White,"$40,000 to $44,999","Completed some college, but no degree",66,SC,0,1,0
1,0,Strongly approve,"Yes, I will vote",Donald Trump,Yes,No,Very favorable,Very unfavorable,Donald Trump,Self-employed,Male,West,White,"$60,000 to $64,999",Associate Degree,38,NV,1,0,1
0,0,Somewhat approve,"Yes, I will vote",Donald Trump,Yes,No,Very favorable,Very unfavorable,Donald Trump,Retired,Female,West,White,"$35,000 to $39,999",High school graduate,66,CA,1,0,0
0,0,Strongly disapprove,"Yes, I will vote",Joe Biden,No,Not Asked,Very unfavorable,Somewhat favorable,Don't Know,Unemployed or temporarily on layoff,Female,Midwest,White,"Less than $14,999",High school graduate,20,IN,0,1,0
0,0,Strongly disapprove,"Yes, I will vote",Joe Biden,No,Not Asked,Very unfavorable,Somewhat favorable,Joe Biden,Unemployed or temporarily on layoff,Female,Northeast,Some other race,"Less than $14,999",High school graduate,18,NY,0,1,0
1,1,Not sure,Not sure,I would not vote,Don't know,Don't know,Somewhat favorable,Somewhat favorable,Don't Know,Other:,Male,Midwest,White,"Less than $14,999",High school graduate,21,OH,0,0,1
0,0,Strongly disapprove,"Yes, I will vote",Joe Biden,No,Not Asked,Very unfavorable,Very favorable,Joe Biden,Unemployed or temporarily on layoff,Male,Midwest,"Black, or African American",NA,High school graduate,21,IL,0,1,1
0,0,Strongly disapprove,"Yes, I will vote",Joe Biden,No,Not Asked,Very unfavorable,Somewhat unfavorable,Joe Biden,Full-time employed,Female,Midwest,White,"$100,000 to $124,999",Masters degree,51,IL,0,1,0
1,1,Strongly approve,"Yes, I will vote",Donald Trump,Yes,No,Very favorable,Somewhat unfavorable,Donald Trump,Retired,Female,South,White,"$25,000 to $29,999","Completed some college, but no degree",81,FL,1,0,0
0,0,Strongly approve,"Yes, I will vote",Donald Trump,Yes,Don't know,Very favorable,Very unfavorable,Donald Trump,Unemployed or temporarily on layoff,Female,South,White,"$15,000 to $19,999","Completed some college, but no degree",59,WV,1,0,0
1,0,Somewhat approve,"No, I will not vote but I am eligible",I would not vote,Yes,Don't know,Very favorable,Somewhat unfavorable,Donald Trump,Self-employed,Male,South,White,"$35,000 to $39,999",High school graduate,39,TX,1,0,1
0,0,Strongly approve,"Yes, I will vote",Donald Trump,No,Not Asked,Very unfavorable,Very unfavorable,Joe Biden,Full-time employed,Male,Northeast,White,"Less than $14,999","Completed some college, but no degree",24,NY,0,0,1
0,0,Strongly disapprove,"Yes, I will vote",Joe Biden,No,Not Asked,Very unfavorable,Very favorable,Joe Biden,Full-time employed,Male,Northeast,White,NA,Doctorate degree,79,NY,0,1,1
0,0,Strongly disapprove,"Yes, I will vote",Someone else,No,Not Asked,Very unfavorable,Very unfavorable,Joe Biden,Permanently disabled,Female,South,White,"$15,000 to $19,999",Completed some high school,51,KY,0,0,0
0,0,Strongly disapprove,"Yes, I will vote",Joe Biden,No,Not Asked,Very unfavorable,Somewhat favorable,Joe Biden,Retired,Male,South,"Black, or African American","$125,000 to $149,999","Completed some graduate, but no degree",70,GA,0,1,1
0,0,Somewhat approve,"Yes, I will vote",Joe Biden,No,Not Asked,Somewhat unfavorable,Somewhat favorable,Joe Biden,Full-time employed,Female,South,White,"$50,000 to $54,999","Completed some college, but no degree",50,VA,0,1,0
0,0,Strongly approve,"Yes, I will vote",Donald Trump,Yes,No,Very favorable,Very unfavorable,Donald Trump,Retired,Female,Northeast,White,NA,High school graduate,70,NY,1,0,0
0,0,Somewhat approve,Not sure,I am not sure/don't know,Don't know,Don't know,Haven't heard enough,Haven't heard enough,Don't Know,Unemployed or temporarily on layoff,Female,West,Some other race,NA,High school graduate,35,CA,0,0,0
0,0,Not sure,"Yes, I will vote",I am not sure/don't know,Don't know,Don't know,Somewhat unfavorable,Somewhat favorable,Don't Know,Full-time employed,Female,Midwest,White,"$35,000 to $39,999",High school graduate,24,OH,0,0,0
0,1,Strongly disapprove,"Yes, I will vote",Joe Biden,No,Not Asked,Very unfavorable,Somewhat unfavorable,Joe Biden,Student,Female,West,Some other race,"$60,000 to $64,999",High school graduate,19,CA,0,1,0
0,0,Strongly approve,"Yes, I will vote",Donald Trump,Yes,Yes,Very favorable,Somewhat unfavorable,Donald Trump,Homemaker,Female,Midwest,White,"$35,000 to $39,999","College Degree (such as B.A., B.S.)",26,MI,1,0,0
1,0,Strongly disapprove,"Yes, I will vote",Joe Biden,No,Not Asked,Very unfavorable,Very favorable,Joe Biden,Full-time employed,Female,South,White,"$85,000 to $89,999",Masters degree,37,GA,0,1,0
0,0,Not sure,"No, I will not vote but I am eligible",Donald Trump,Don't know,No,Very favorable,Very unfavorable,Don't Know,Full-time employed,Female,Northeast,White,NA,"College Degree (such as B.A., B.S.)",40,MA,0,0,0
0,0,Strongly disapprove,"Yes, I will vote",Joe Biden,No,Not Asked,Very unfavorable,Somewhat favorable,Joe Biden,Retired,Female,South,White,"$15,000 to $19,999",Associate Degree,68,VA,0,1,0
1,0,Strongly disapprove,"Yes, I will vote",Joe Biden,Yes,No,Very unfavorable,Very favorable,Joe Biden,Full-time employed,Female,South,"Black, or African American","Less than $14,999",Other post high school vocational training,22,VA,0,1,0
0,0,Strongly disapprove,"Yes, I will vote",Joe Biden,No,Not Asked,Very unfavorable,Very favorable,Joe Biden,Homemaker,Male,South,White,"Less than $14,999","Completed some college, but no degree",26,TX,0,1,1
0,0,Strongly disapprove,"Yes, I will vote",Joe Biden,No,Not Asked,Very unfavorable,Somewhat favorable,Joe Biden,Student,Female,Northeast,"Black, or African American","Less than $14,999","Completed some college, but no degree",21,NY,0,1,0
1,0,Somewhat disapprove,"Yes, I will vote",I am not sure/don't know,Don't know,Don't know,Somewhat unfavorable,Somewhat favorable,Don't Know,Unemployed or temporarily on layoff,Female,South,White,"Less than $14,999","Completed some college, but no degree",67,FL,0,0,0
0,0,Strongly disapprove,"Yes, I will vote",Joe Biden,No,Not Asked,Very unfavorable,Very favorable,Joe Biden,Full-time employed,Female,Midwest,White,"$25,000 to $29,999","College Degree (such as B.A., B.S.)",61,WI,0,1,0
0,0,Strongly approve,"Yes, I will vote",Donald Trump,Yes,No,Very favorable,Very unfavorable,Donald Trump,Full-time employed,Male,Northeast,White,"$45,000 to $49,999",Associate Degree,21,PA,1,0,1
0,0,Strongly disapprove,"No, I will not vote but I am eligible",I would not vote,No,NA,Very unfavorable,Somewhat unfavorable,Joe Biden,Homemaker,Female,South,White,"$20,000 to $24,999",High school graduate,25,WV,0,0,0
0,0,Strongly disapprove,"Yes, I will vote",Joe Biden,No,Not Asked,Very unfavorable,Somewhat favorable,Joe Biden,Permanently disabled,Female,Midwest,White,NA,Associate Degree,49,WI,0,1,0
0,0,Strongly disapprove,"Yes, I will vote",Joe Biden,No,NA,Very unfavorable,Somewhat unfavorable,Joe Biden,Part-time employed,Female,South,White,"$30,000 to $34,999","College Degree (such as B.A., B.S.)",71,FL,0,1,0
0,0,Strongly disapprove,"No, I am not eligible to vote",Joe Biden,No,Not Asked,Very unfavorable,Somewhat favorable,Joe Biden,Student,Female,Midwest,White,NA,Completed some high school,18,IA,0,1,0
0,1,Strongly approve,"Yes, I will vote",Donald Trump,Yes,No,Very favorable,Very unfavorable,Donald Trump,Full-time employed,Male,South,White,"$85,000 to $89,999","College Degree (such as B.A., B.S.)",65,FL,1,0,1
0,0,Somewhat approve,"Yes, I will vote",Joe Biden,No,Not Asked,Somewhat unfavorable,Somewhat favorable,Joe Biden,Permanently disabled,Female,South,"Black, or African American","$45,000 to $49,999",High school graduate,69,NC,0,1,0
1,0,Strongly approve,"Yes, I will vote",Donald Trump,Yes,No,Very favorable,Haven't heard enough,Donald Trump,Student,Male,West,White,"Less than $14,999",Associate Degree,23,CA,1,0,1
0,1,Somewhat approve,"No, I will not vote but I am eligible",Donald Trump,Yes,Yes,Somewhat unfavorable,Somewhat favorable,Donald Trump,Self-employed,Female,Midwest,White,"$90,000 to $94,999","Completed some college, but no degree",63,NE,1,0,0
0,0,Strongly disapprove,"Yes, I will vote",Joe Biden,No,Not Asked,Very unfavorable,Very favorable,Joe Biden,Retired,Female,South,"Black, or African American","$40,000 to $44,999",High school graduate,71,GA,0,1,0
1,0,Somewhat approve,Not sure,Donald Trump,Yes,Don't know,Very favorable,Very favorable,Donald Trump,Retired,Male,West,Asian (Filipino),"$20,000 to $24,999","Completed some college, but no degree",56,CA,1,0,1
0,0,Somewhat approve,"Yes, I will vote",Donald Trump,Yes,No,Very unfavorable,Somewhat unfavorable,Donald Trump,Permanently disabled,Female,South,"Black, or African American","$35,000 to $39,999",Completed some high school,60,MS,1,0,0
0,1,Strongly approve,"Yes, I will vote",Donald Trump,Yes,No,Very favorable,Very unfavorable,Don't Know,Student,Female,South,White,NA,High school graduate,18,GA,0,0,0
0,0,Somewhat approve,"Yes, I will vote",Donald Trump,Yes,Yes,Somewhat favorable,Somewhat unfavorable,Donald Trump,Retired,Female,South,White,"$25,000 to $29,999",Associate Degree,62,TX,1,0,0
0,0,Strongly disapprove,"No, I will not vote but I am eligible",I would not vote,No,Not Asked,Somewhat unfavorable,Haven't heard enough,Donald Trump,Student,Female,West,White,"Less than $14,999",High school graduate,18,CA,1,0,0
0,0,Strongly disapprove,"Yes, I will vote",Joe Biden,No,Not Asked,Very unfavorable,Somewhat favorable,Joe Biden,Full-time employed,Female,South,White,"$75,000 to $79,999",Masters degree,37,OK,0,1,0
0,0,Strongly disapprove,"Yes, I will vote",Joe Biden,No,Not Asked,Very unfavorable,Somewhat favorable,Joe Biden,Retired,Female,Northeast,White,"$30,000 to $34,999","College Degree (such as B.A., B.S.)",72,PA,0,1,0
0,0,Strongly disapprove,"Yes, I will vote",Joe Biden,No,Not Asked,Very unfavorable,Somewhat favorable,Joe Biden,Part-time employed,Male,Midwest,White,"$50,000 to $54,999",Associate Degree,73,MI,0,1,1
0,0,Not sure,Not sure,I would not vote,Yes,No,Somewhat favorable,Haven't heard enough,Don't Know,Other:,Female,Northeast,Some other race,"$15,000 to $19,999",High school graduate,19,RI,0,0,0
0,0,Strongly approve,"Yes, I will vote",Donald Trump,Yes,No,Very favorable,Very unfavorable,Donald Trump,Homemaker,Female,West,Some other race,NA,"Completed some college, but no degree",48,OR,1,0,0
0,0,Somewhat disapprove,"No, I will not vote but I am eligible",Donald Trump,Yes,No,Very favorable,Very unfavorable,Donald Trump,Part-time employed,Male,Northeast,White,"$55,000 to $59,999","Completed some college, but no degree",24,NY,1,0,1
0,0,Strongly disapprove,"Yes, I will vote",Joe Biden,No,Not Asked,Very unfavorable,Very favorable,Joe Biden,Self-employed,Female,Northeast,White,"$30,000 to $34,999","Completed some graduate, but no degree",69,NY,0,1,0
0,0,Strongly disapprove,"Yes, I will vote",I am not sure/don't know,No,Not Asked,Very unfavorable,Somewhat unfavorable,Don't Know,Student,Male,West,Asian (Other),"$100,000 to $124,999",Associate Degree,22,AZ,0,0,1
